district_name,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
Chittoor,2024-11-19,0.0,29.6,16.7,46.4
Chittoor,2024-11-20,0.0,29.3,17.4,44.4
Chittoor,2024-11-21,0.0,30.6,16.0,54.5
Chittoor,2024-11-22,0.0,31.5,16.8,60.3
Chittoor,2024-11-23,0.0,31.0,16.0,65.3
Chittoor,2024-11-24,0.0,30.3,16.5,43.8
Chittoor,2024-11-25,0.0,30.8,16.6,49.2
Chittoor,2024-11-26,0.0,32.9,16.6,51.2
Chittoor,2024-11-27,0.0,30.1,16.6,53.1
Chittoor,2024-11-28,0.0,31.1,15.9,50.2
Chittoor,2024-11-29,0.0,31.1,16.2,63.9
Chittoor,2024-11-30,0.0,32.2,17.0,50.7
Chittoor,2024-12-01,0.0,31.2,17.1,70.1
Chittoor,2024-12-02,0.0,31.0,16.4,61.7
Chittoor,2024-12-03,0.0,31.1,16.2,54.6
Chittoor,2024-12-04,0.0,29.5,16.2,56.2
Chittoor,2024-12-05,0.0,30.3,16.4,49.6
Chittoor,2024-12-06,0.0,30.1,17.4,51.1
Chittoor,2024-12-07,0.0,30.7,15.7,58.8
Chittoor,2024-12-08,0.0,30.9,15.8,61.0
Chittoor,2024-12-09,0.0,29.6,15.4,60.4
Chittoor,2024-12-10,0.0,28.8,15.4,55.0
Chittoor,2024-12-11,0.0,28.7,16.8,51.5
Chittoor,2024-12-12,0.0,29.9,17.1,43.1
Chittoor,2024-12-13,0.0,30.1,15.9,51.2
Chittoor,2024-12-14,0.0,29.5,15.9,42.4
Chittoor,2024-12-15,0.0,28.6,16.8,57.0
Chittoor,2024-12-16,0.0,30.7,14.6,39.6
Chittoor,2024-12-17,0.0,30.7,14.3,42.8
Chittoor,2024-12-18,0.0,29.1,16.8,53.6
Chittoor,2024-12-19,0.0,29.3,13.9,45.5
Chittoor,2024-12-20,0.0,32.4,15.5,56.6
Chittoor,2024-12-21,0.0,27.6,14.2,56.0
Chittoor,2024-12-22,0.0,29.5,15.4,51.0
Chittoor,2024-12-23,1.1,29.9,15.6,75.7
Chittoor,2024-12-24,0.0,30.1,14.2,56.3
Chittoor,2024-12-25,0.0,27.3,14.9,51.5
Chittoor,2024-12-26,0.0,27.8,15.8,56.7
Chittoor,2024-12-27,0.0,31.5,15.1,50.6
Chittoor,2024-12-28,0.0,30.2,14.4,52.6
Chittoor,2024-12-29,0.0,28.4,15.3,57.1
Chittoor,2024-12-30,0.0,31.5,15.7,54.0
Chittoor,2024-12-31,0.0,28.6,14.3,62.1
YSR Kadapa,2015-01-01,0.0,30.2,14.6,53.1
YSR Kadapa,2015-01-02,0.0,27.6,17.1,56.0
YSR Kadapa,2015-01-03,0.0,28.8,15.3,49.2
YSR Kadapa,2015-01-04,0.0,29.0,16.2,53.0
YSR Kadapa,2015-01-05,0.0,30.4,14.3,55.2
YSR Kadapa,2015-01-06,0.0,28.8,16.2,49.5
YSR Kadapa,2015-01-07,0.0,31.1,15.1,57.3
YSR Kadapa,2015-01-08,0.0,29.5,15.0,59.4
YSR Kadapa,2015-01-09,0.0,30.6,16.2,55.6
YSR Kadapa,2015-01-10,0.0,26.8,16.0,55.8
YSR Kadapa,2015-01-11,0.0,30.0,15.6,60.1
YSR Kadapa,2015-01-12,0.0,28.0,15.0,52.3
YSR Kadapa,2015-01-13,0.0,29.9,15.0,64.5
YSR Kadapa,2015-01-14,0.0,29.4,15.0,48.3
YSR Kadapa,2015-01-15,0.0,27.7,13.7,51.7
YSR Kadapa,2015-01-16,0.0,29.0,14.1,50.3
YSR Kadapa,2015-01-17,0.0,30.6,14.1,55.1
YSR Kadapa,2015-01-18,0.0,31.3,15.5,59.9
YSR Kadapa,2015-01-19,0.0,29.1,16.4,45.5
YSR Kadapa,2015-01-20,0.0,27.8,16.6,64.5
YSR Kadapa,2015-01-21,0.0,28.1,16.2,50.5
YSR Kadapa,2015-01-22,0.0,29.3,14.9,58.3
YSR Kadapa,2015-01-23,0.0,29.2,15.4,55.3
YSR Kadapa,2015-01-24,0.0,30.0,15.5,51.7
YSR Kadapa,2015-01-25,0.0,30.0,16.2,55.4
YSR Kadapa,2015-01-26,0.0,31.3,13.3,56.0
YSR Kadapa,2015-01-27,0.0,28.1,14.7,52.5
YSR Kadapa,2015-01-28,0.0,29.3,14.8,63.0
YSR Kadapa,2015-01-29,0.0,27.2,15.0,69.1
YSR Kadapa,2015-01-30,0.0,27.7,14.9,48.3
YSR Kadapa,2015-01-31,0.0,29.0,15.3,51.5
YSR Kadapa,2015-02-01,0.0,27.7,14.7,60.5
YSR Kadapa,2015-02-02,0.0,29.6,13.9,56.3
YSR Kadapa,2015-02-03,0.0,29.6,14.5,48.7
YSR Kadapa,2015-02-04,0.0,28.3,12.5,52.2
YSR Kadapa,2015-02-05,0.0,29.2,16.1,65.2
YSR Kadapa,2015-02-06,0.0,29.8,15.0,59.0
YSR Kadapa,2015-02-07,0.0,29.4,15.9,49.2
YSR Kadapa,2015-02-08,0.0,29.8,14.2,53.2
YSR Kadapa,2015-02-09,0.0,28.8,15.5,55.0
YSR Kadapa,2015-02-10,0.0,30.8,15.4,54.5
YSR Kadapa,2015-02-11,0.0,30.9,17.0,64.4
YSR Kadapa,2015-02-12,0.0,28.2,14.4,53.6
YSR Kadapa,2015-02-13,0.0,30.0,15.6,51.5
YSR Kadapa,2015-02-14,0.0,30.8,14.3,59.1
YSR Kadapa,2015-02-15,0.0,29.8,15.7,53.4
YSR Kadapa,2015-02-16,0.03,28.5,17.1,89.2
YSR Kadapa,2015-02-17,0.0,28.8,15.0,58.8
YSR Kadapa,2015-02-18,0.0,30.7,16.2,57.8
YSR Kadapa,2015-02-19,0.0,29.1,15.1,59.9
YSR Kadapa,2015-02-20,0.25,30.0,15.9,88.5
YSR Kadapa,2015-02-21,0.0,28.6,16.0,48.9
YSR Kadapa,2015-02-22,0.0,30.2,17.0,51.2
YSR Kadapa,2015-02-23,0.0,32.3,16.1,54.5
YSR Kadapa,2015-02-24,0.0,29.6,15.9,64.2
YSR Kadapa,2015-02-25,0.0,31.4,17.7,47.9
YSR Kadapa,2015-02-26,0.0,31.5,16.2,54.2
YSR Kadapa,2015-02-27,0.0,28.3,16.4,48.7
YSR Kadapa,2015-02-28,0.0,30.1,15.3,49.5
YSR Kadapa,2015-03-01,0.0,31.7,14.4,55.0
YSR Kadapa,2015-03-02,0.0,31.2,16.4,55.8
YSR Kadapa,2015-03-03,0.0,29.3,16.8,44.7
YSR Kadapa,2015-03-04,0.0,29.2,15.1,56.4
YSR Kadapa,2015-03-05,0.0,30.9,16.4,54.3
YSR Kadapa,2015-03-06,0.0,29.0,15.9,61.8
YSR Kadapa,2015-03-07,0.0,30.6,14.7,61.3
YSR Kadapa,2015-03-08,0.0,29.7,17.3,53.6
YSR Kadapa,2015-03-09,0.0,32.5,19.8,45.2
YSR Kadapa,2015-03-10,0.0,29.7,19.0,54.1
YSR Kadapa,2015-03-11,0.0,31.1,15.7,55.1
YSR Kadapa,2015-03-12,0.0,33.0,17.8,42.7
YSR Kadapa,2015-03-13,0.0,30.8,17.0,49.1
YSR Kadapa,2015-03-14,0.0,29.6,15.2,55.4
YSR Kadapa,2015-03-15,0.0,30.6,16.8,62.6
YSR Kadapa,2015-03-16,0.0,30.0,15.5,56.6
YSR Kadapa,2015-03-17,0.0,31.7,17.4,61.2
YSR Kadapa,2015-03-18,0.0,31.0,18.1,49.9
YSR Kadapa,2015-03-19,0.0,32.3,17.2,58.9
YSR Kadapa,2015-03-20,0.0,35.2,17.1,51.1
YSR Kadapa,2015-03-21,0.0,32.5,16.9,49.4
YSR Kadapa,2015-03-22,0.0,33.8,16.4,62.0
YSR Kadapa,2015-03-23,0.0,31.2,17.7,63.7
YSR Kadapa,2015-03-24,0.0,32.3,17.5,47.6
YSR Kadapa,2015-03-25,0.0,34.6,16.1,51.8
YSR Kadapa,2015-03-26,0.0,31.8,20.2,49.0
YSR Kadapa,2015-03-27,0.0,32.3,17.8,59.3
YSR Kadapa,2015-03-28,0.0,30.6,19.5,64.6
YSR Kadapa,2015-03-29,0.0,31.4,17.8,58.7
YSR Kadapa,2015-03-30,0.0,33.2,18.5,42.5
YSR Kadapa,2015-03-31,0.0,30.4,18.3,47.9
YSR Kadapa,2015-04-01,0.0,30.7,17.4,41.1
YSR Kadapa,2015-04-02,0.0,34.2,16.8,49.0
YSR Kadapa,2015-04-03,0.0,33.7,19.6,61.8
YSR Kadapa,2015-04-04,0.0,33.9,18.1,58.1
YSR Kadapa,2015-04-05,0.0,34.8,18.8,60.0
YSR Kadapa,2015-04-06,0.0,32.9,20.3,51.0
YSR Kadapa,2015-04-07,0.0,33.2,18.1,55.7
YSR Kadapa,2015-04-08,2.19,35.0,19.5,89.4
YSR Kadapa,2015-04-09,0.0,33.0,17.9,42.2
YSR Kadapa,2015-04-10,0.0,35.4,17.7,52.6
YSR Kadapa,2015-04-11,0.0,34.8,18.7,58.1
YSR Kadapa,2015-04-12,0.18,34.7,18.2,83.4
YSR Kadapa,2015-04-13,0.0,34.8,21.1,53.3
YSR Kadapa,2015-04-14,0.0,34.1,18.6,48.5
YSR Kadapa,2015-04-15,0.0,33.2,20.9,55.6
YSR Kadapa,2015-04-16,0.0,32.9,19.4,61.3
YSR Kadapa,2015-04-17,0.0,35.8,19.6,56.5
YSR Kadapa,2015-04-18,0.0,33.7,21.1,60.2
YSR Kadapa,2015-04-19,0.0,34.3,18.5,59.2
YSR Kadapa,2015-04-20,0.0,36.0,17.9,60.4
YSR Kadapa,2015-04-21,0.0,35.9,21.7,56.0
YSR Kadapa,2015-04-22,0.0,33.2,19.2,49.7
YSR Kadapa,2015-04-23,0.0,34.2,18.8,44.6
YSR Kadapa,2015-04-24,0.0,33.5,20.6,43.8
YSR Kadapa,2015-04-25,0.0,35.8,20.6,60.6
YSR Kadapa,2015-04-26,0.0,35.0,20.0,51.7
YSR Kadapa,2015-04-27,0.0,34.2,19.1,65.9
YSR Kadapa,2015-04-28,4.53,31.4,19.0,88.0
YSR Kadapa,2015-04-29,0.0,34.5,17.7,50.7
YSR Kadapa,2015-04-30,0.0,35.8,21.0,54.9
YSR Kadapa,2015-05-01,0.0,35.0,20.5,43.8
YSR Kadapa,2015-05-02,0.0,35.7,20.3,57.4
YSR Kadapa,2015-05-03,0.0,35.9,20.7,54.5
YSR Kadapa,2015-05-04,0.0,36.4,22.4,63.5
YSR Kadapa,2015-05-05,0.0,33.8,21.3,51.4
YSR Kadapa,2015-05-06,0.0,35.0,20.1,53.8
YSR Kadapa,2015-05-07,7.65,36.0,21.3,86.8
YSR Kadapa,2015-05-08,3.94,35.9,18.8,89.7
YSR Kadapa,2015-05-09,0.0,36.5,21.1,57.0
YSR Kadapa,2015-05-10,0.0,34.5,20.6,47.5
YSR Kadapa,2015-05-11,0.0,36.2,19.7,54.5
YSR Kadapa,2015-05-12,0.0,34.6,21.4,48.1
YSR Kadapa,2015-05-13,0.0,36.6,20.7,56.3
YSR Kadapa,2015-05-14,0.0,36.6,20.2,63.2
YSR Kadapa,2015-05-15,0.0,36.8,20.8,58.6
YSR Kadapa,2015-05-16,0.0,35.0,22.5,54.1
YSR Kadapa,2015-05-17,0.0,35.5,20.2,53.2
YSR Kadapa,2015-05-18,0.0,37.9,20.9,51.6
YSR Kadapa,2015-05-19,0.0,37.3,23.0,60.6
YSR Kadapa,2015-05-20,0.0,37.5,20.5,67.0
YSR Kadapa,2015-05-21,0.98,36.8,21.9,86.0
YSR Kadapa,2015-05-22,0.0,36.4,21.5,54.3
YSR Kadapa,2015-05-23,0.0,36.6,21.6,54.5
YSR Kadapa,2015-05-24,0.0,39.3,21.9,50.7
YSR Kadapa,2015-05-25,5.41,38.3,21.6,85.5
YSR Kadapa,2015-05-26,0.0,37.9,21.6,50.7
YSR Kadapa,2015-05-27,0.0,36.0,20.9,36.4
YSR Kadapa,2015-05-28,2.6,38.9,20.1,87.6
YSR Kadapa,2015-05-29,0.0,35.6,23.1,58.4
YSR Kadapa,2015-05-30,11.23,38.0,22.3,80.8
YSR Kadapa,2015-05-31,0.0,38.5,23.2,57.3
YSR Kadapa,2015-06-01,0.0,37.3,22.1,45.8
YSR Kadapa,2015-06-02,0.0,36.6,22.3,48.2
YSR Kadapa,2015-06-03,0.0,36.9,19.8,51.6
YSR Kadapa,2015-06-04,0.0,37.9,21.4,48.0
YSR Kadapa,2015-06-05,0.0,36.3,21.6,47.1
YSR Kadapa,2015-06-06,0.0,39.8,21.5,59.3
YSR Kadapa,2015-06-07,0.0,38.9,22.4,58.3
YSR Kadapa,2015-06-08,1.94,37.1,22.6,89.2
YSR Kadapa,2015-06-09,6.0,35.6,21.9,89.5
YSR Kadapa,2015-06-10,0.0,35.2,22.1,50.6
YSR Kadapa,2015-06-11,0.0,36.8,23.8,51.8
YSR Kadapa,2015-06-12,0.0,38.6,22.2,61.7
YSR Kadapa,2015-06-13,0.0,37.4,20.8,40.6
YSR Kadapa,2015-06-14,0.0,39.4,22.8,56.2
YSR Kadapa,2015-06-15,6.79,38.4,21.9,68.7
YSR Kadapa,2015-06-16,3.14,37.9,21.5,73.9
YSR Kadapa,2015-06-17,0.0,39.7,22.6,48.4
YSR Kadapa,2015-06-18,0.0,37.4,21.3,58.6
YSR Kadapa,2015-06-19,0.0,38.5,23.1,62.5
YSR Kadapa,2015-06-20,0.0,36.9,23.2,54.3
YSR Kadapa,2015-06-21,3.72,38.1,22.3,78.4
YSR Kadapa,2015-06-22,2.62,37.7,21.6,87.1
YSR Kadapa,2015-06-23,7.42,39.3,23.2,84.5
YSR Kadapa,2015-06-24,18.42,37.1,23.1,92.9
YSR Kadapa,2015-06-25,0.0,40.8,23.1,55.4
YSR Kadapa,2015-06-26,0.0,36.9,23.9,59.9
YSR Kadapa,2015-06-27,0.55,38.7,22.3,93.7
YSR Kadapa,2015-06-28,0.0,40.6,21.2,50.5
YSR Kadapa,2015-06-29,15.56,36.9,22.8,83.7
YSR Kadapa,2015-06-30,3.8,38.3,22.3,80.5
YSR Kadapa,2015-07-01,0.0,38.5,21.2,53.6
YSR Kadapa,2015-07-02,14.66,39.3,22.8,84.3
YSR Kadapa,2015-07-03,0.0,38.9,23.6,53.0
YSR Kadapa,2015-07-04,0.0,39.0,23.5,54.6
YSR Kadapa,2015-07-05,18.5,39.4,23.1,78.8
YSR Kadapa,2015-07-06,3.76,40.4,23.1,83.5
YSR Kadapa,2015-07-07,3.17,38.5,21.9,83.6
YSR Kadapa,2015-07-08,8.44,38.5,22.8,90.6
YSR Kadapa,2015-07-09,0.0,37.6,22.8,60.9
YSR Kadapa,2015-07-10,0.0,39.4,20.8,50.8
YSR Kadapa,2015-07-11,0.0,39.4,23.3,57.6
YSR Kadapa,2015-07-12,0.0,38.8,23.5,47.6
YSR Kadapa,2015-07-13,0.0,38.5,22.5,50.6
YSR Kadapa,2015-07-14,5.61,40.5,23.7,89.4
YSR Kadapa,2015-07-15,0.0,37.8,23.6,49.0
YSR Kadapa,2015-07-16,13.15,40.8,23.1,77.2
YSR Kadapa,2015-07-17,9.02,39.3,23.8,79.6
YSR Kadapa,2015-07-18,18.9,38.6,23.4,78.0
YSR Kadapa,2015-07-19,0.0,41.0,23.0,55.0
YSR Kadapa,2015-07-20,0.0,37.0,22.4,57.9
YSR Kadapa,2015-07-21,0.0,39.2,23.1,54.2
YSR Kadapa,2015-07-22,0.0,39.9,21.9,46.0
YSR Kadapa,2015-07-23,3.33,37.5,23.4,88.8
YSR Kadapa,2015-07-24,0.0,39.5,23.6,53.8
YSR Kadapa,2015-07-25,12.71,37.3,23.1,90.4
YSR Kadapa,2015-07-26,6.65,39.6,22.0,89.6
YSR Kadapa,2015-07-27,20.67,39.1,23.0,85.5
YSR Kadapa,2015-07-28,0.0,41.3,22.3,57.0
YSR Kadapa,2015-07-29,0.0,38.3,22.8,62.2
YSR Kadapa,2015-07-30,0.0,39.0,24.5,45.5
YSR Kadapa,2015-07-31,0.0,36.6,22.3,55.6
YSR Kadapa,2015-08-01,4.76,37.9,22.2,89.0
YSR Kadapa,2015-08-02,45.68,37.8,22.1,94.8
YSR Kadapa,2015-08-03,8.09,40.2,24.0,88.9
YSR Kadapa,2015-08-04,0.0,38.4,22.1,55.3
YSR Kadapa,2015-08-05,0.0,39.1,21.4,56.2
YSR Kadapa,2015-08-06,0.0,37.7,23.1,43.5
YSR Kadapa,2015-08-07,0.0,37.6,25.0,45.4
YSR Kadapa,2015-08-08,0.0,38.6,23.3,68.5
YSR Kadapa,2015-08-09,0.0,39.3,21.9,47.3
YSR Kadapa,2015-08-10,0.0,38.1,22.1,53.2
YSR Kadapa,2015-08-11,12.88,39.7,22.3,92.8
YSR Kadapa,2015-08-12,0.0,37.8,22.6,48.0
YSR Kadapa,2015-08-13,0.0,38.4,20.7,64.9
YSR Kadapa,2015-08-14,0.7,39.0,21.7,88.5
YSR Kadapa,2015-08-15,0.0,38.9,21.9,64.4
YSR Kadapa,2015-08-16,0.0,37.1,22.7,51.6
YSR Kadapa,2015-08-17,7.45,37.9,21.4,83.4
YSR Kadapa,2015-08-18,0.0,39.4,22.9,54.2
YSR Kadapa,2015-08-19,13.56,39.1,21.5,80.4
YSR Kadapa,2015-08-20,0.0,40.0,23.0,62.0
YSR Kadapa,2015-08-21,0.0,37.1,22.7,51.4
YSR Kadapa,2015-08-22,0.0,38.4,23.7,57.9
YSR Kadapa,2015-08-23,0.0,39.5,22.1,51.0
YSR Kadapa,2015-08-24,5.36,38.2,21.6,85.2
YSR Kadapa,2015-08-25,0.0,38.8,22.5,51.9
YSR Kadapa,2015-08-26,0.0,37.1,24.0,55.6
YSR Kadapa,2015-08-27,17.24,39.7,22.3,82.7
YSR Kadapa,2015-08-28,0.0,37.3,21.0,60.6
YSR Kadapa,2015-08-29,16.64,37.2,22.4,82.8
YSR Kadapa,2015-08-30,0.0,37.0,21.7,50.1
YSR Kadapa,2015-08-31,0.0,37.3,20.8,52.5
YSR Kadapa,2015-09-01,15.82,36.9,20.9,88.4
YSR Kadapa,2015-09-02,0.0,35.8,22.0,44.6
YSR Kadapa,2015-09-03,0.0,36.6,22.1,57.5
YSR Kadapa,2015-09-04,0.0,37.8,21.4,52.6
YSR Kadapa,2015-09-05,10.21,37.5,20.0,87.1
YSR Kadapa,2015-09-06,2.16,37.5,21.6,84.1
YSR Kadapa,2015-09-07,2.19,35.7,20.3,80.8
YSR Kadapa,2015-09-08,0.0,39.7,19.8,52.0
YSR Kadapa,2015-09-09,0.0,37.4,21.1,51.5
YSR Kadapa,2015-09-10,0.0,38.3,22.1,53.2
YSR Kadapa,2015-09-11,0.0,36.7,22.0,57.6
YSR Kadapa,2015-09-12,0.0,35.4,22.2,51.2
YSR Kadapa,2015-09-13,0.0,36.2,21.9,43.3
YSR Kadapa,2015-09-14,0.0,36.5,20.5,52.7
YSR Kadapa,2015-09-15,9.61,35.9,20.4,71.2
YSR Kadapa,2015-09-16,5.5,35.5,19.5,90.1
YSR Kadapa,2015-09-17,0.0,34.5,20.1,66.3
YSR Kadapa,2015-09-18,0.0,36.8,18.6,56.9
YSR Kadapa,2015-09-19,3.07,36.0,19.4,89.6
YSR Kadapa,2015-09-20,0.0,35.5,21.4,59.7
YSR Kadapa,2015-09-21,0.0,35.8,19.9,56.6
YSR Kadapa,2015-09-22,0.0,34.9,19.6,52.9
YSR Kadapa,2015-09-23,0.0,33.2,21.7,50.2
YSR Kadapa,2015-09-24,0.0,33.8,20.6,52.7
YSR Kadapa,2015-09-25,0.0,36.9,21.4,68.0
YSR Kadapa,2015-09-26,0.0,37.3,20.4,50.5
YSR Kadapa,2015-09-27,4.61,34.5,21.0,82.7
YSR Kadapa,2015-09-28,0.0,35.7,20.4,61.5
YSR Kadapa,2015-09-29,0.0,35.0,18.8,55.0
YSR Kadapa,2015-09-30,4.34,35.2,21.5,78.3
YSR Kadapa,2015-10-01,0.0,34.3,19.9,61.8
YSR Kadapa,2015-10-02,0.0,34.6,18.5,52.8
YSR Kadapa,2015-10-03,0.0,35.0,20.7,54.8
YSR Kadapa,2015-10-04,3.51,33.8,19.6,97.8
YSR Kadapa,2015-10-05,0.0,35.8,19.6,62.7
YSR Kadapa,2015-10-06,0.0,35.0,20.9,45.6
YSR Kadapa,2015-10-07,0.0,35.6,19.8,57.4
YSR Kadapa,2015-10-08,0.0,33.1,17.1,57.0
YSR Kadapa,2015-10-09,0.0,34.7,17.8,48.1
YSR Kadapa,2015-10-10,0.0,36.6,19.3,56.5
YSR Kadapa,2015-10-11,1.94,36.1,19.5,88.0
YSR Kadapa,2015-10-12,0.0,33.5,18.5,57.7
YSR Kadapa,2015-10-13,0.0,32.5,20.2,51.0
YSR Kadapa,2015-10-14,0.0,33.4,19.4,55.6
YSR Kadapa,2015-10-15,0.0,32.0,18.6,57.2
YSR Kadapa,2015-10-16,0.0,33.8,19.4,56.4
YSR Kadapa,2015-10-17,3.42,33.3,17.3,84.5
YSR Kadapa,2015-10-18,0.0,35.1,19.6,58.7
YSR Kadapa,2015-10-19,0.0,33.8,19.7,63.8
YSR Kadapa,2015-10-20,0.0,33.9,19.5,60.4
YSR Kadapa,2015-10-21,0.0,32.9,18.2,59.5
YSR Kadapa,2015-10-22,0.0,34.6,19.4,50.6
YSR Kadapa,2015-10-23,0.0,33.0,18.8,63.3
YSR Kadapa,2015-10-24,2.3,34.4,19.7,82.4
YSR Kadapa,2015-10-25,0.0,35.5,19.8,46.4
YSR Kadapa,2015-10-26,0.0,35.2,19.5,66.0
YSR Kadapa,2015-10-27,3.23,33.9,18.7,93.4
YSR Kadapa,2015-10-28,0.0,34.1,18.2,52.3
YSR Kadapa,2015-10-29,2.63,31.9,18.6,93.9
YSR Kadapa,2015-10-30,0.0,32.7,17.4,50.7
YSR Kadapa,2015-10-31,0.0,31.8,18.2,50.4
YSR Kadapa,2015-11-01,0.0,33.8,18.1,50.1
YSR Kadapa,2015-11-02,6.95,34.0,17.5,95.7
YSR Kadapa,2015-11-03,0.0,31.5,17.0,53.6
YSR Kadapa,2015-11-04,0.0,32.7,16.9,43.3
YSR Kadapa,2015-11-05,0.0,33.0,19.0,53.9
YSR Kadapa,2015-11-06,0.0,33.1,17.4,53.9
YSR Kadapa,2015-11-07,0.0,29.8,18.6,49.4
YSR Kadapa,2015-11-08,1.0,31.7,18.1,90.1
YSR Kadapa,2015-11-09,0.0,32.3,16.6,53.4
YSR Kadapa,2015-11-10,0.0,31.8,18.9,46.7
YSR Kadapa,2015-11-11,2.67,31.3,16.3,81.0
YSR Kadapa,2015-11-12,0.0,32.6,17.4,62.4
YSR Kadapa,2015-11-13,0.0,32.3,17.7,60.9
YSR Kadapa,2015-11-14,0.0,31.3,16.6,55.7
YSR Kadapa,2015-11-15,1.48,30.3,16.8,83.4
YSR Kadapa,2015-11-16,0.0,30.2,17.9,58.1
YSR Kadapa,2015-11-17,0.0,29.6,17.1,70.3
YSR Kadapa,2015-11-18,1.76,30.0,15.5,86.8
YSR Kadapa,2015-11-19,0.0,29.9,16.5,57.4
YSR Kadapa,2015-11-20,0.0,28.8,15.9,63.7
YSR Kadapa,2015-11-21,0.0,30.7,16.7,56.8
YSR Kadapa,2015-11-22,0.0,32.0,18.1,56.4
YSR Kadapa,2015-11-23,0.0,30.5,17.7,62.5
YSR Kadapa,2015-11-24,0.0,32.0,18.2,59.6
YSR Kadapa,2015-11-25,0.0,29.0,17.0,55.2
YSR Kadapa,2015-11-26,0.0,28.5,14.8,39.4
YSR Kadapa,2015-11-27,0.0,29.9,15.5,54.8
YSR Kadapa,2015-11-28,0.0,30.9,16.2,51.8
YSR Kadapa,2015-11-29,0.0,33.0,18.6,57.1
YSR Kadapa,2015-11-30,0.0,30.1,16.2,60.5
YSR Kadapa,2015-12-01,0.0,32.0,15.4,54.5
YSR Kadapa,2015-12-02,0.0,31.8,15.3,60.6
YSR Kadapa,2015-12-03,0.0,28.6,15.2,52.1
YSR Kadapa,2015-12-04,0.0,29.1,15.7,56.9
YSR Kadapa,2015-12-05,0.0,32.3,14.2,55.8
YSR Kadapa,2015-12-06,0.0,28.4,16.5,46.9
YSR Kadapa,2015-12-07,0.0,30.5,17.0,54.0
YSR Kadapa,2015-12-08,0.0,32.2,15.7,53.8
YSR Kadapa,2015-12-09,0.0,29.0,16.9,56.6
YSR Kadapa,2015-12-10,0.0,28.4,16.0,46.5
YSR Kadapa,2015-12-11,0.0,29.0,15.8,56.3
YSR Kadapa,2015-12-12,0.0,31.8,16.4,53.5
YSR Kadapa,2015-12-13,0.0,29.1,16.9,63.4
YSR Kadapa,2015-12-14,0.0,30.3,16.1,63.6
YSR Kadapa,2015-12-15,0.0,29.5,16.7,61.1
YSR Kadapa,2015-12-16,0.0,29.0,14.3,66.9
YSR Kadapa,2015-12-17,0.0,31.1,14.0,54.8
YSR Kadapa,2015-12-18,0.0,29.7,15.1,57.5
YSR Kadapa,2015-12-19,0.0,29.7,15.1,68.3
YSR Kadapa,2015-12-20,0.0,30.6,15.1,55.0
YSR Kadapa,2015-12-21,0.0,30.2,14.6,43.4
YSR Kadapa,2015-12-22,0.0,28.7,16.8,52.6
YSR Kadapa,2015-12-23,0.0,28.4,15.7,50.0
YSR Kadapa,2015-12-24,0.0,29.9,14.7,55.4
YSR Kadapa,2015-12-25,0.0,29.6,16.3,59.0
YSR Kadapa,2015-12-26,0.0,27.9,15.3,62.1
YSR Kadapa,2015-12-27,0.0,30.0,14.1,50.1
YSR Kadapa,2015-12-28,0.0,28.6,14.2,62.8
YSR Kadapa,2015-12-29,0.0,29.6,15.8,52.5
YSR Kadapa,2015-12-30,0.0,28.5,15.5,51.1
YSR Kadapa,2015-12-31,0.0,28.8,14.9,66.3
YSR Kadapa,2016-01-01,0.0,28.4,14.6,62.9
YSR Kadapa,2016-01-02,0.0,28.0,17.0,54.9
YSR Kadapa,2016-01-03,0.0,29.9,13.5,54.1
YSR Kadapa,2016-01-04,0.0,30.1,16.2,55.7
YSR Kadapa,2016-01-05,0.0,29.2,13.7,50.4
YSR Kadapa,2016-01-06,0.0,28.2,14.9,68.6
YSR Kadapa,2016-01-07,0.0,29.8,14.4,58.4
YSR Kadapa,2016-01-08,0.0,29.6,15.7,53.1
YSR Kadapa,2016-01-09,0.0,28.5,14.5,55.0
YSR Kadapa,2016-01-10,0.0,29.7,15.0,54.0
YSR Kadapa,2016-01-11,0.0,31.1,15.1,48.5
YSR Kadapa,2016-01-12,0.0,29.1,15.7,63.3
YSR Kadapa,2016-01-13,0.0,29.1,15.3,43.6
YSR Kadapa,2016-01-14,0.0,31.1,14.0,61.2
YSR Kadapa,2016-01-15,0.0,28.6,14.6,53.6
YSR Kadapa,2016-01-16,0.0,28.5,15.8,50.6
YSR Kadapa,2016-01-17,0.0,30.0,14.4,48.5
YSR Kadapa,2016-01-18,0.0,29.0,13.9,50.7
YSR Kadapa,2016-01-19,0.0,29.7,16.2,55.6
YSR Kadapa,2016-01-20,0.0,28.9,14.6,51.1
YSR Kadapa,2016-01-21,0.0,30.6,15.3,46.5
YSR Kadapa,2016-01-22,0.0,28.7,14.0,49.5
YSR Kadapa,2016-01-23,0.0,28.3,12.8,48.7
YSR Kadapa,2016-01-24,0.0,28.7,14.7,45.7
YSR Kadapa,2016-01-25,0.0,30.3,16.2,59.7
YSR Kadapa,2016-01-26,0.0,28.8,15.4,49.7
YSR Kadapa,2016-01-27,0.0,28.9,15.8,52.6
YSR Kadapa,2016-01-28,0.0,31.1,15.4,48.8
YSR Kadapa,2016-01-29,0.52,29.6,16.1,89.8
YSR Kadapa,2016-01-30,0.0,32.8,13.1,56.1
YSR Kadapa,2016-01-31,0.0,30.0,13.7,57.0
YSR Kadapa,2016-02-01,0.0,29.5,14.7,52.3
